id,video_id,view_count,like_count,dislike_count,favorite_count,comment_count,created_at,updated_at
10659,xbNEKCp4tFU,139,0,0,0,0,2015-10-11 16:41:53,2015-10-11 16:41:53
10660,ok8k8NVuDnM,10283,55,0,0,79,2015-10-11 16:41:54,2015-10-11 16:41:54
10661,mTUcY9RszQc,1845,7,7,0,0,2015-10-11 16:41:54,2015-10-11 16:41:54
10662,8WKxAoMxrNc,143,0,0,0,0,2015-10-11 16:41:54,2015-10-11 16:41:54
10663,IEYV9q9fVI0,1768,25,6,0,5,2015-10-11 16:41:55,2015-10-11 16:41:55
10664,vFpzMyl3HTA,11658,82,125,0,60,2015-10-11 16:41:55,2015-10-11 16:41:55
10665,c4sWDIxLGeM,915,1,0,0,14,2015-10-11 16:41:55,2015-10-11 16:41:55
10666,KsHygynjDbY,1072,10,2,0,4,2015-10-11 16:41:56,2015-10-11 16:41:56
10667,9-Apsp7MC90,189,1,1,0,0,2015-10-11 16:41:56,2015-10-11 16:41:56
10668,LNkXB7Q1Kio,274,0,0,0,0,2015-10-11 16:41:56,2015-10-11 16:41:56
10669,jpNgZCm9AwM,690,10,5,0,4,2015-10-11 16:41:57,2015-10-11 16:41:57
10670,ud4lllS1WQs,483,4,3,0,4,2015-10-11 16:41:57,2015-10-11 16:41:57
10671,1LWVV6y0JuQ,351,1,0,0,0,2015-10-11 16:41:58,2015-10-11 16:41:58
10672,TW4zWNotVNg,12235,223,11,0,2,2015-10-11 16:41:58,2015-10-11 16:41:58
10673,v441IAHY424,4379,16,3,0,14,2015-10-11 16:41:58,2015-10-11 16:41:58
10674,QCKwcbfniUw,591,8,1,0,1,2015-10-11 16:41:59,2015-10-11 16:41:59
10675,SZsNSUb4cuk,460,3,0,0,2,2015-10-11 16:41:59,2015-10-11 16:41:59
10676,WNYofs7VTj0,2522,15,0,0,17,2015-10-11 16:41:59,2015-10-11 16:41:59
10677,fEYPs82Bic8,1460,9,0,0,11,2015-10-11 16:42:00,2015-10-11 16:42:00
10678,4TTjPmobKRE,2790,10,0,0,3,2015-10-11 16:42:00,2015-10-11 16:42:00
10679,mLSjK6CfR2k,569,10,2,0,4,2015-10-11 16:42:00,2015-10-11 16:42:00
10680,6IuDx88RwUo,7941,37,12,0,4,2015-10-11 16:42:01,2015-10-11 16:42:01
10681,kOrYfK86cPc,723,13,9,0,18,2015-10-11 16:42:01,2015-10-11 16:42:01
10682,Wz0EoY6jS0g,1523,2,0,0,13,2015-10-11 16:42:01,2015-10-11 16:42:01
10683,BZlo6QrTdmg,2837,12,0,0,5,2015-10-11 16:42:02,2015-10-11 16:42:02
10684,WADpHbzRq88,2397,21,0,0,79,2015-10-11 16:42:02,2015-10-11 16:42:02
10685,jiqU-y55UvQ,683,7,0,0,3,2015-10-11 16:42:03,2015-10-11 16:42:03
10686,F8rg-ra09-A,12417,56,6,0,20,2015-10-11 16:42:03,2015-10-11 16:42:03
10687,JTiuYCZ9Xiw,124969,373,35,0,853,2015-10-11 16:42:03,2015-10-11 16:42:03
10688,ZN13bRUGYYk,1019,32,2,0,0,2015-10-11 16:42:04,2015-10-11 16:42:04
10689,YmYNZJ3Jrpo,930,26,0,0,0,2015-10-11 16:42:04,2015-10-11 16:42:04
10690,kNbPIkchmHk,5146,54,51,0,29,2015-10-11 16:42:04,2015-10-11 16:42:04
10691,KKRMTkutuMA,16891,50,5,0,69,2015-10-11 16:42:05,2015-10-11 16:42:05
10692,4xCxBZ1DpyI,2544,3,0,0,5,2015-10-11 16:42:05,2015-10-11 16:42:05
10693,OBf_HPVVF30,2394,21,0,0,33,2015-10-11 16:42:05,2015-10-11 16:42:05
10694,CnTy3F37bs8,4330,32,0,0,5,2015-10-11 16:42:06,2015-10-11 16:42:06
10695,-akgu0W2k0Y,37116,107,14,0,52,2015-10-11 16:42:06,2015-10-11 16:42:06
10696,ZX6yhO5e30g,9026,19,2,0,1,2015-10-11 16:42:07,2015-10-11 16:42:07
10697,s98Hb3W-Qtg,1413,4,2,0,0,2015-10-11 16:42:07,2015-10-11 16:42:07
10698,ZftTSKq5QVg,2682,38,7,0,0,2015-10-11 16:42:07,2015-10-11 16:42:07
10699,ggx8ffyQyOs,2429,8,0,0,0,2015-10-11 16:42:08,2015-10-11 16:42:08
10700,u0Ci-9YT5To,289,14,0,0,0,2015-10-11 16:42:08,2015-10-11 16:42:08
10701,4sStf_tzM1I,3889,15,1,0,7,2015-10-11 16:42:08,2015-10-11 16:42:08
10702,SdEtGaY831w,21399,114,15,0,50,2015-10-11 16:42:09,2015-10-11 16:42:09
10703,c6ZpC8q3Izc,2455,11,1,0,4,2015-10-11 16:42:09,2015-10-11 16:42:09
10704,zOtE6wwgt70,6291,33,3,0,21,2015-10-11 16:42:10,2015-10-11 16:42:10
10705,9zZdmXAQ754,31061,68,14,0,0,2015-10-11 16:42:10,2015-10-11 16:42:10
10706,Bn1bIycOogc,4500,28,0,0,16,2015-10-11 16:42:10,2015-10-11 16:42:10
10707,O-mRqEQkX4I,1063,21,4,0,0,2015-10-11 16:42:11,2015-10-11 16:42:11
10708,kUaDR-fbgfA,21865,75,14,0,24,2015-10-11 16:42:11,2015-10-11 16:42:11
10709,lsR1lLPJQWI,4208,52,29,0,28,2015-10-11 16:42:11,2015-10-11 16:42:11
10710,qR7fHoPeK3s,2677,354,0,0,47,2015-10-11 16:42:12,2015-10-11 16:42:12
10711,NHtFBVFV8C4,2915,297,1,0,12,2015-10-11 16:42:12,2015-10-11 16:42:12
10712,WFHaAwnenCc,2974,274,3,0,25,2015-10-11 16:42:12,2015-10-11 16:42:12
10713,llb8e1PKAEw,2672,317,1,0,48,2015-10-11 16:42:13,2015-10-11 16:42:13
10714,pSO8IEwYVhA,2033,189,5,0,65,2015-10-11 16:42:13,2015-10-11 16:42:13
10715,RJwVRSeRQPE,2364,263,1,0,43,2015-10-11 16:42:13,2015-10-11 16:42:13
10716,YUDihVyOXyQ,3417,32,15,0,75,2015-10-11 16:42:14,2015-10-11 16:42:14
10717,0BjeNejOenw,3235,31,13,0,4,2015-10-11 16:42:14,2015-10-11 16:42:14
10718,MtC64yXuLLA,3916,373,2,0,49,2015-10-11 16:42:14,2015-10-11 16:42:14
10719,VePpQBCbKBw,100567,6247,194,0,1039,2015-10-11 16:42:15,2015-10-11 16:42:15
10720,w6WNfDBiSJg,5072,287,2,0,20,2015-10-11 16:42:15,2015-10-11 16:42:15
10721,kD2_j9m8TMo,425,8,2,0,1,2015-10-11 16:42:16,2015-10-11 16:42:16
10722,_7VC3zUdCug,1601,191,3,0,44,2015-10-11 16:42:16,2015-10-11 16:42:16
10723,MrqBuT6BhXQ,4839,272,1,0,25,2015-10-11 16:42:16,2015-10-11 16:42:16
10724,DOS0Yd5rCp4,53207,742,10,0,78,2015-10-11 16:42:17,2015-10-11 16:42:17
10725,mGgTsrWcSiA,2960,195,2,0,23,2015-10-11 16:42:17,2015-10-11 16:42:17
10726,oOb0ByFlk0Y,2663,208,0,0,36,2015-10-11 16:42:17,2015-10-11 16:42:17
10727,ELL3pTEwmpU,1592,132,1,0,9,2015-10-11 16:42:18,2015-10-11 16:42:18
10728,qNBdeEeYtaI,31887,614,13,0,96,2015-10-11 16:42:18,2015-10-11 16:42:18
10729,iwlYg70zB08,2485,231,0,0,23,2015-10-11 16:42:19,2015-10-11 16:42:19
10730,ZoiUGWh4te8,3169,283,3,0,31,2015-10-11 16:42:19,2015-10-11 16:42:19
10731,njGf-moSyaA,5677,531,7,0,2,2015-10-11 16:42:19,2015-10-11 16:42:19
10732,oHfGNAl_Rug,210,12,1,0,2,2015-10-11 16:42:20,2015-10-11 16:42:20
10733,W8cex4VTrwg,70151,1588,27,0,177,2015-10-11 16:42:20,2015-10-11 16:42:20
10734,gHy6Fwg6OIE,3685,302,0,0,32,2015-10-11 16:42:20,2015-10-11 16:42:20
10735,zrqTi7e4YAU,3116,257,2,0,2,2015-10-11 16:42:21,2015-10-11 16:42:21
10736,eWs2d53IgpQ,3407,381,1,0,71,2015-10-11 16:42:21,2015-10-11 16:42:21
10737,0dJtv9BVYhI,32364,1445,36,0,3211,2015-10-11 16:42:22,2015-10-11 16:42:22
10738,vWRTuUpAY3E,153,6,1,0,1,2015-10-11 16:42:22,2015-10-11 16:42:22
10739,IvrlJ3BKI7o,304,9,1,0,0,2015-10-11 16:42:22,2015-10-11 16:42:22
10740,-_AnELQ0hjA,4086,334,3,0,29,2015-10-11 16:42:23,2015-10-11 16:42:23
10741,NU4iNAtg6W0,5362,340,1,0,0,2015-10-11 16:42:23,2015-10-11 16:42:23
10742,OltJHkrxdfY,4235,418,3,0,56,2015-10-11 16:42:23,2015-10-11 16:42:23
10743,v2lgcQ1ZSu8,9494,511,6,0,5,2015-10-11 16:42:24,2015-10-11 16:42:24
10744,tWXZJxJPxkg,4033,528,5,0,0,2015-10-11 16:42:24,2015-10-11 16:42:24
10745,g-CD7RmryZk,3283,254,2,0,0,2015-10-11 16:42:25,2015-10-11 16:42:25
10746,JyMOStQFplA,2112,221,2,0,0,2015-10-11 16:42:25,2015-10-11 16:42:25
10747,7vZzgu05tmc,2287,221,4,0,2,2015-10-11 16:42:25,2015-10-11 16:42:25
10748,eThdUfhmBbU,34,2,0,0,0,2015-10-11 16:42:26,2015-10-11 16:42:26
10749,piNdz44x2FQ,260,7,1,0,0,2015-10-11 16:42:26,2015-10-11 16:42:26
10750,TvJ5vdIUksM,98115,2956,108,0,405,2015-10-11 16:42:27,2015-10-11 16:42:27
10751,Ww-7DEYVxkc,3498,280,2,0,2,2015-10-11 16:42:27,2015-10-11 16:42:27
10752,VQsfyA1U5DE,25689,653,4,0,1185,2015-10-11 16:42:27,2015-10-11 16:42:27
10753,IY_pN5Poego,57517,2737,61,0,12009,2015-10-11 16:42:28,2015-10-11 16:42:28
10754,hk8TwjW4cv0,3929,226,3,0,5,2015-10-11 16:42:28,2015-10-11 16:42:28
10755,jLwJcruiEzc,37319,1035,13,0,2316,2015-10-11 16:42:28,2015-10-11 16:42:28
10756,qyee_sxJpXc,197093,4111,57,0,487,2015-10-11 16:42:29,2015-10-11 16:42:29
10757,oMyayeXzr6E,228,3,1,0,0,2015-10-11 16:42:29,2015-10-11 16:42:29
10758,8jRbNPP71Gg,305,4,1,0,0,2015-10-11 16:42:29,2015-10-11 16:42:29
10759,uAa1tHeQBqo,1807,152,2,0,2,2015-10-11 16:42:30,2015-10-11 16:42:30
10760,oSieBLb3iUM,2111,171,3,0,1,2015-10-11 16:42:30,2015-10-11 16:42:30
10761,qcihMxfQBiI,6939,439,35,0,4,2015-10-11 16:42:31,2015-10-11 16:42:31
10762,m5Uk_PBI3-4,2637,191,2,0,7,2015-10-11 16:42:31,2015-10-11 16:42:31
10763,bmUCk-Rhu30,2941,40,14,0,4,2015-10-11 16:42:31,2015-10-11 16:42:31
10764,hVfCj-OBPco,12064,1365,10,0,35,2015-10-11 16:42:32,2015-10-11 16:42:32
10765,73H-qnJDMpw,3148,21,17,0,16,2015-10-11 16:42:32,2015-10-11 16:42:32
10766,Ma1t90ADC4k,135,1,2,0,0,2015-10-11 16:42:33,2015-10-11 16:42:33
10767,OewBDIwy-O4,291664,7693,211,0,12135,2015-10-11 16:42:33,2015-10-11 16:42:33
10768,_bWnIcm5_Ws,4032,239,3,0,40,2015-10-11 16:42:34,2015-10-11 16:42:34
10769,L-TsQ_TdzQc,20729,551,6,0,20,2015-10-11 16:42:34,2015-10-11 16:42:34
10770,_AZNul6rv2E,166,6,0,0,1,2015-10-11 16:42:34,2015-10-11 16:42:34
10771,qrxhoAd3WVg,3618,179,2,0,7,2015-10-11 16:42:35,2015-10-11 16:42:35
10772,nJ4vDEoSd08,3614,207,4,0,38,2015-10-11 16:42:35,2015-10-11 16:42:35
10773,7I7LbQFmj9A,50341,881,15,0,30,2015-10-11 16:42:35,2015-10-11 16:42:35
10774,qjxIC-7KDPM,362,3,2,0,3,2015-10-11 16:42:36,2015-10-11 16:42:36
10775,EFffm5Spc2s,17440,432,6,0,35,2015-10-11 16:42:36,2015-10-11 16:42:36
10776,JYrnsNs-kDQ,5837,285,6,0,62,2015-10-11 16:42:36,2015-10-11 16:42:36
10777,pMsaQBYHneY,5732,64,3,0,7,2015-10-11 16:42:37,2015-10-11 16:42:37
10778,v4uErUhyQgw,2706,244,3,0,9,2015-10-11 16:42:37,2015-10-11 16:42:37
10779,usjt3ARRNFo,2662,33,7,0,29,2015-10-11 16:42:38,2015-10-11 16:42:38
10780,PFFUaELCmFs,2801,296,2,0,2,2015-10-11 16:42:38,2015-10-11 16:42:38
10781,5sakN2hSVxA,1915535,10351,628,0,2073,2015-10-11 16:42:38,2015-10-11 16:42:38
10782,jtCBgboNaJA,39799,36,6,0,0,2015-10-11 16:42:39,2015-10-11 16:42:39
10783,lrMJKWDE9Sg,620,10,2,0,0,2015-10-11 16:42:39,2015-10-11 16:42:39
10784,KwVOdHcmVHQ,2299,10,50,0,7,2015-10-11 16:42:40,2015-10-11 16:42:40
10785,0cVEmnNfKtM,310,8,2,0,0,2015-10-11 16:42:40,2015-10-11 16:42:40
10786,eeI282VGR9s,8126,25,36,0,24,2015-10-11 16:42:41,2015-10-11 16:42:41
10787,97A5WFdspjs,180,5,2,0,1,2015-10-11 16:42:41,2015-10-11 16:42:41
10788,8_qH3hzYxf4,349,10,3,0,0,2015-10-11 16:42:41,2015-10-11 16:42:41
10789,7LPnkNNMQZY,587,10,0,0,0,2015-10-11 16:42:42,2015-10-11 16:42:42
10790,MD_oDyGeOe4,2159,49,6,0,0,2015-10-11 16:42:42,2015-10-11 16:42:42
10791,OX8kLmK91X8,199,8,0,0,0,2015-10-11 16:42:43,2015-10-11 16:42:43
10792,TEFtzFcbb_g,320,8,1,0,0,2015-10-11 16:42:43,2015-10-11 16:42:43
10793,FW2f_nAH0yw,211,12,2,0,0,2015-10-11 16:42:43,2015-10-11 16:42:43
10794,tD_z2gQCZ80,317,8,5,0,0,2015-10-11 16:42:44,2015-10-11 16:42:44
10795,0GxUomKU8_U,857,10,7,0,4,2015-10-11 16:42:44,2015-10-11 16:42:44
10796,gYdIDTHazuE,866,16,5,0,1,2015-10-11 16:42:44,2015-10-11 16:42:44
10797,RYVIu3AHGJ0,28411,79,146,0,0,2015-10-11 16:42:45,2015-10-11 16:42:45
10798,4RfLPJy9mdQ,510,26,3,0,1,2015-10-11 16:42:45,2015-10-11 16:42:45
10799,dUmM9fANTFw,253,12,5,0,1,2015-10-11 16:42:46,2015-10-11 16:42:46
10800,L7v9fd1ItXk,1891,16,4,0,2,2015-10-11 16:42:46,2015-10-11 16:42:46
10801,41HRn-MYXzg,851,10,3,0,2,2015-10-11 16:42:46,2015-10-11 16:42:46
10802,EPfKsHCUe0Y,520,12,5,0,3,2015-10-11 16:42:47,2015-10-11 16:42:47
10803,sq-_3m2apoE,225,5,1,0,0,2015-10-11 16:42:47,2015-10-11 16:42:47
10804,8hEBEHTNBTc,465,18,1,0,0,2015-10-11 16:42:47,2015-10-11 16:42:47
10805,IAxtkgYYMF8,297,6,3,0,2,2015-10-11 16:42:48,2015-10-11 16:42:48
10806,lyExr7CaDGE,424,13,6,0,3,2015-10-11 16:42:48,2015-10-11 16:42:48
10807,RmO4AEzD5i4,482,0,0,0,0,2015-10-11 16:42:49,2015-10-11 16:42:49
10808,2P8km9IuVAQ,516,26,3,0,0,2015-10-11 16:42:49,2015-10-11 16:42:49
10809,Q4WsG9TNkgI,442,16,10,0,3,2015-10-11 16:42:49,2015-10-11 16:42:49
10810,DHCafR7pcT4,284,5,5,0,0,2015-10-11 16:42:50,2015-10-11 16:42:50
10811,ivyaaNvD8iE,3021,37,19,0,0,2015-10-11 16:42:50,2015-10-11 16:42:50
10812,6t5Th5wxMwM,4927,33,45,0,54,2015-10-11 16:42:50,2015-10-11 16:42:50
10813,K3LTPOS7sa0,933,13,1,0,1,2015-10-11 16:42:51,2015-10-11 16:42:51
10814,3E-FstdPR3I,411,14,2,0,3,2015-10-11 16:42:51,2015-10-11 16:42:51
10815,6x7NomY-QDE,615,11,4,0,5,2015-10-11 16:42:52,2015-10-11 16:42:52
10816,6M2dTatGEo4,521,19,1,0,11,2015-10-11 16:42:52,2015-10-11 16:42:52
10817,lMmV1Oc_hHw,1280,19,5,0,47,2015-10-11 16:42:52,2015-10-11 16:42:52
10818,RN_fx-pt9pQ,345,17,3,0,3,2015-10-11 16:42:53,2015-10-11 16:42:53
10819,ybeGh9CmQcQ,422,17,4,0,8,2015-10-11 16:42:53,2015-10-11 16:42:53
10820,ZtI8qcD8zE4,370,13,5,0,6,2015-10-11 16:42:53,2015-10-11 16:42:53
10821,zAZe2oSVqNk,688,8,8,0,1,2015-10-11 16:42:54,2015-10-11 16:42:54
10822,vc5auoU-rX0,341,15,1,0,5,2015-10-11 16:42:54,2015-10-11 16:42:54
10823,yXCID5p5Efw,387,14,0,0,8,2015-10-11 16:42:55,2015-10-11 16:42:55
10824,LTkxtJtAYR4,1233,19,3,0,11,2015-10-11 16:42:55,2015-10-11 16:42:55
10825,IKsdHYBMzt4,277,17,1,0,4,2015-10-11 16:42:55,2015-10-11 16:42:55
10826,5MkG_V_1xIs,305,17,2,0,5,2015-10-11 16:42:56,2015-10-11 16:42:56
10827,5FlBD1jRIGA,858,14,2,0,3,2015-10-11 16:42:56,2015-10-11 16:42:56
10828,jWVLK_rPI8o,2075,46,2,0,0,2015-10-11 16:42:57,2015-10-11 16:42:57
10829,iSHHe7BInsM,210,7,2,0,0,2015-10-11 16:42:57,2015-10-11 16:42:57
10830,AkOTaSejE4E,865,27,0,0,17,2015-10-11 16:42:57,2015-10-11 16:42:57
10831,uYrMDHeTnU0,453,15,5,0,2,2015-10-11 16:42:58,2015-10-11 16:42:58
10832,hyOJUIdsklI,706,14,2,0,1,2015-10-11 16:42:58,2015-10-11 16:42:58
10833,w9UMYCjfPac,425,18,4,0,4,2015-10-11 16:42:58,2015-10-11 16:42:58
10834,1sbU_xZuJ6E,632,16,4,0,2,2015-10-11 16:42:59,2015-10-11 16:42:59
10835,VHzhFAfw4tg,774,23,5,0,4,2015-10-11 16:42:59,2015-10-11 16:42:59
10836,cdz9Cz9qxMU,597,22,4,0,5,2015-10-11 16:42:59,2015-10-11 16:42:59
10837,V64qzvwxPG0,1417,21,2,0,0,2015-10-11 16:43:00,2015-10-11 16:43:00
10838,aqtLlvmmMCI,1267,23,8,0,12,2015-10-11 16:43:00,2015-10-11 16:43:00
10839,iqiCFAfAPbs,677,19,4,0,3,2015-10-11 16:43:00,2015-10-11 16:43:00
10840,Iumx89O4Of0,938,17,15,0,0,2015-10-11 16:43:01,2015-10-11 16:43:01
10841,2C4GkasoW10,363,10,1,0,0,2015-10-11 16:43:01,2015-10-11 16:43:01
10842,MGDXnuS-MLk,8813,53,139,0,57,2015-10-11 16:43:02,2015-10-11 16:43:02
10843,WSDqJexwWok,193467,126,1564,0,347,2015-10-11 16:43:02,2015-10-11 16:43:02
10844,TBbWD0hy1MA,11553,107,54,0,15,2015-10-11 16:43:02,2015-10-11 16:43:02
10845,3ib_KZtDnzE,6920,12,4,0,11,2015-10-11 16:43:03,2015-10-11 16:43:03
10846,tuu92ZHIvWc,5165,40,33,0,1,2015-10-11 16:43:03,2015-10-11 16:43:03
10847,2HVvEDVa_ZI,1563,23,8,0,0,2015-10-11 16:43:03,2015-10-11 16:43:03
10848,s0q5805aQ8A,49778,56,12,0,4,2015-10-11 16:43:05,2015-10-11 16:43:05
10849,VlLc70oEJ60,17451,87,16,0,1,2015-10-11 16:43:05,2015-10-11 16:43:05
10850,3_PfQOA7ZqM,21877,259,30,0,21,2015-10-11 16:43:06,2015-10-11 16:43:06
10851,1IuK2dWrgdM,20923,146,47,0,0,2015-10-11 16:43:06,2015-10-11 16:43:06
10852,468147Mlzyw,8655,11,5,0,0,2015-10-11 16:43:06,2015-10-11 16:43:06
10853,Z_UHGAOTmak,1306,48,2,0,0,2015-10-11 16:43:07,2015-10-11 16:43:07
10854,nIxWDTiRpDo,35968,74,2,0,0,2015-10-11 16:43:07,2015-10-11 16:43:07
10855,HkrOVeFf4A4,1197,26,5,0,0,2015-10-11 16:43:07,2015-10-11 16:43:07
10856,Sty2__KPqC0,1652,23,7,0,1,2015-10-11 16:43:08,2015-10-11 16:43:08
10857,vOXD_RBV9rM,53497,80,15,0,3,2015-10-11 16:43:08,2015-10-11 16:43:08
10858,CjTvRflsAfU,18417,72,14,0,4,2015-10-11 16:43:09,2015-10-11 16:43:09
10859,s2rAFT-WSus,16759,10,3,0,3,2015-10-11 16:43:09,2015-10-11 16:43:09
10860,5soTn8yp7-0,41401,287,63,0,0,2015-10-11 16:43:09,2015-10-11 16:43:09
10861,leq-FlMuE9w,1406,13,3,0,3,2015-10-11 16:43:10,2015-10-11 16:43:10
10862,-uv6gyUwI1I,135,5,1,0,0,2015-10-11 16:43:10,2015-10-11 16:43:10
10863,M1ge0JGV-f4,2200,27,2,0,0,2015-10-11 16:43:10,2015-10-11 16:43:10
10864,-ih9EZZPJ_Y,1007,19,4,0,0,2015-10-11 16:43:11,2015-10-11 16:43:11
10865,P4i7MSjE6a8,957,36,6,0,0,2015-10-11 16:43:11,2015-10-11 16:43:11
10866,ZdRLDJsMceU,3593,28,9,0,2,2015-10-11 16:43:11,2015-10-11 16:43:11
10867,PqdfpV47Mu4,20807,20,5,0,7,2015-10-11 16:43:12,2015-10-11 16:43:12
10868,fEu_wo4-T9Y,23247,10,4,0,5,2015-10-11 16:43:12,2015-10-11 16:43:12
10869,rZWPcN6_3R0,14066,83,16,0,2,2015-10-11 16:43:13,2015-10-11 16:43:13
10870,hZlHvVbHqVI,17860,4,4,0,2,2015-10-11 16:43:13,2015-10-11 16:43:13
10871,6uSBz_W90kQ,19731,88,23,0,1,2015-10-11 16:43:13,2015-10-11 16:43:13
10872,tn3W53QQpZg,333,21,2,0,0,2015-10-11 16:43:14,2015-10-11 16:43:14
10873,dQIu6Tb4JkA,197,17,3,0,0,2015-10-11 16:43:14,2015-10-11 16:43:14
10874,9MiEPZmdOm4,5488,8,3,0,0,2015-10-11 16:43:14,2015-10-11 16:43:14
10875,H5RklYOMyyU,15614,103,17,0,2,2015-10-11 16:43:15,2015-10-11 16:43:15
10876,NwHrBlOAA6I,15884,9,12,0,3,2015-10-11 16:43:15,2015-10-11 16:43:15
10877,agk9ZCrYol4,27720,25,148,0,2,2015-10-11 16:43:16,2015-10-11 16:43:16
10878,ekqpuQCJp68,24558,20,5,0,3,2015-10-11 16:43:16,2015-10-11 16:43:16
10879,E0IrdMyjB3w,4292,36,4,0,0,2015-10-11 16:43:16,2015-10-11 16:43:16
10880,KldtFG5C0bs,422,13,1,0,1,2015-10-11 16:43:17,2015-10-11 16:43:17
10881,aKdPpyamMEs,1622,39,5,0,0,2015-10-11 16:43:17,2015-10-11 16:43:17
10882,MgOq9pBkY0I,8005886,30759,83198,0,1239,2015-10-11 16:43:17,2015-10-11 16:43:17
10883,haoHuJJkk_4,78494,512,937,0,3,2015-10-11 16:43:18,2015-10-11 16:43:18
10884,LkbPo8_Qd5Y,161192,285,1196,0,11,2015-10-11 16:43:18,2015-10-11 16:43:18
10885,6s0-fcPPTLk,100652,502,1123,0,2,2015-10-11 16:43:19,2015-10-11 16:43:19
10886,2XaJljKrjv8,43148,213,203,0,0,2015-10-11 16:43:19,2015-10-11 16:43:19
10887,7nXGiWrSnaI,62396,33,16,0,19,2015-10-11 16:43:19,2015-10-11 16:43:19
10888,AOHr1HMBS9Y,1116,15,2,0,4,2015-10-11 16:43:20,2015-10-11 16:43:20
10889,GoE4D-istH8,30376,70,45,0,66,2015-10-11 16:43:20,2015-10-11 16:43:20
10890,a5vJP9dHrGQ,257,15,1,0,0,2015-10-11 16:43:21,2015-10-11 16:43:21
10891,oxyPQ4_Xeqc,50998,499,260,0,5,2015-10-11 16:43:21,2015-10-11 16:43:21
10892,frBR64H2bTw,7418,2,5,0,1,2015-10-11 16:43:21,2015-10-11 16:43:21
10893,8gvcxZk5Bxc,82615,322,134,0,10,2015-10-11 16:43:22,2015-10-11 16:43:22
10894,s8kDzCpvgWA,13955,3,1,0,1,2015-10-11 16:43:22,2015-10-11 16:43:22
10895,8GYaT85W15U,18384,77,52,0,0,2015-10-11 16:43:22,2015-10-11 16:43:22
10896,oV8vjFDVzhk,37191,246,151,0,0,2015-10-11 16:43:23,2015-10-11 16:43:23
10897,wyzrG-6l4eQ,53870,6,1,0,1,2015-10-11 16:43:23,2015-10-11 16:43:23
10898,1isxHo9xrOQ,571,13,7,0,2,2015-10-11 16:43:24,2015-10-11 16:43:24
10899,rpiH6VCDy9o,6620,95,7,0,0,2015-10-11 16:43:24,2015-10-11 16:43:24
10900,axM9rmRT85I,13157,1,0,0,0,2015-10-11 16:43:24,2015-10-11 16:43:24
10901,fF2n24OHLxY,29058,97,46,0,0,2015-10-11 16:43:25,2015-10-11 16:43:25
10902,A1594PeZ2AM,30261,6,1,0,0,2015-10-11 16:43:25,2015-10-11 16:43:25
10903,tbQWcqkOySs,8161,6,1,0,0,2015-10-11 16:43:26,2015-10-11 16:43:26
10904,X6QNKmXbYlU,17006,4,1,0,1,2015-10-11 16:43:26,2015-10-11 16:43:26
10905,YDrthRwtXlk,11107,7,0,0,0,2015-10-11 16:43:26,2015-10-11 16:43:26
10906,QQtqGKMDiEY,7196,2,0,0,0,2015-10-11 16:43:27,2015-10-11 16:43:27
10907,z_8yd_y8zFg,2146,43,7,0,0,2015-10-11 16:43:27,2015-10-11 16:43:27
10908,YBE3P2yD7so,1719,15,8,0,12,2015-10-11 16:43:27,2015-10-11 16:43:27
10909,xaNs4YZ1ZHM,803,23,2,0,0,2015-10-11 16:43:28,2015-10-11 16:43:28
10910,F9sKdyfWPHc,8172,1,0,0,0,2015-10-11 16:43:28,2015-10-11 16:43:28
10911,zPYfdDxt1cI,25628,7,1,0,22,2015-10-11 16:43:29,2015-10-11 16:43:29
10912,s8HM8kfZ--w,34956,4,0,0,0,2015-10-11 16:43:29,2015-10-11 16:43:29
10913,nN7KZbKuUzg,22085,2,0,0,1,2015-10-11 16:43:29,2015-10-11 16:43:29
10914,v6uLhYH2EkA,90192,3,13,0,0,2015-10-11 16:43:30,2015-10-11 16:43:30
10915,exQCGfjHUsw,141361,120,22,0,0,2015-10-11 16:43:30,2015-10-11 16:43:30
10916,gycxhHp0QAU,19120,2,0,0,3,2015-10-11 16:43:30,2015-10-11 16:43:30
10917,VPyvRU4KIAM,488,13,1,0,9,2015-10-11 16:43:31,2015-10-11 16:43:31
10918,eQp6UYIPd2w,611,14,2,0,0,2015-10-11 16:43:31,2015-10-11 16:43:31
10919,7EI-8CDI8DA,3645,0,0,0,1,2015-10-11 16:43:32,2015-10-11 16:43:32
10920,UXAJX3cBHQo,15878,1,1,0,0,2015-10-11 16:43:32,2015-10-11 16:43:32
10921,pZ5Os28RQ-o,21257,3,0,0,2,2015-10-11 16:43:32,2015-10-11 16:43:32
10922,rPXzxC866xc,24010,7,3,0,0,2015-10-11 16:43:33,2015-10-11 16:43:33
10923,fZb9ic7Vuz4,21255,2,0,0,1,2015-10-11 16:43:33,2015-10-11 16:43:33
10924,Iyae36yHp54,25993,6,4,0,0,2015-10-11 16:43:33,2015-10-11 16:43:33
10925,c2wG4eM4sQA,1626,34,5,0,0,2015-10-11 16:43:34,2015-10-11 16:43:34
10926,ZUlTlBx-EEw,2619,40,26,0,30,2015-10-11 16:43:34,2015-10-11 16:43:34
10927,zDq2jWWimXw,1330,16,0,0,3,2015-10-11 16:43:35,2015-10-11 16:43:35
10928,pk6_BBGzmOU,21041,8,1,0,3,2015-10-11 16:43:35,2015-10-11 16:43:35
10929,UIarWDo5T98,8235,4,1,0,0,2015-10-11 16:43:35,2015-10-11 16:43:35
